Title,Date
"Chica Indiscreta: Temporada 2: La noche oscura","8/26/23"
"Chica Indiscreta: Temporada 2: Batalla por Marcus","8/24/23"
"Chica Indiscreta: Temporada 2: El verano es algo maravilloso","8/24/23"
"Chica Indiscreta: Temporada 1: Hago mucho de nada","8/23/23"
"Chica Indiscreta: Temporada 1: Una mujer al límite","8/23/23"
"Chica Indiscreta: Temporada 1: Todo sobre mi pasado","8/22/23"
"Chica Indiscreta: Temporada 1: Buscando desesperadamente a Serena","8/22/23"
"Chica Indiscreta: Temporada 1: El proyecto de la bruja de Blair","8/19/23"
"Chica Indiscreta: Temporada 1: La delgada línea entre Chuck y Nate","8/19/23"
"Chica Indiscreta: Temporada 1: Mentiras escolares","8/19/23"
"Un cuento perfecto: Miniserie: La decisión","8/9/23"
"Un cuento perfecto: Miniserie: Fecha de caducidad","8/9/23"
"Un cuento perfecto: Miniserie: ¿Amigos?","8/8/23"
"Un cuento perfecto: Miniserie: ¿Qué se supone que debo hacer?","8/8/23"
"Un cuento perfecto: Miniserie: No nos buscaremos","8/8/23"
"The Witcher: Temporada 3: Todos tienen un plan hasta que les rompen la cara","8/1/23"
"Chica Indiscreta: Temporada 1: Fiestas navideñas","7/29/23"
"Chica Indiscreta: Temporada 1: La alta sociedad","7/29/23"
"Chica Indiscreta: Temporada 1: Un interesante Día de Acción de Gracias","7/28/23"
"Chica Indiscreta: Temporada 1: Diecisiete velas","7/28/23"
"Chica Indiscreta: Temporada 1: Víctor, Victrola","7/28/23"
"Chica Indiscreta: Temporada 1: El cuento de la doncella","7/27/23"
"Chica Indiscreta: Temporada 1: Rompiendo las reglas","7/27/23"
"Chica Indiscreta: Temporada 1: Malas noticias","7/27/23"
"Chica Indiscreta: Temporada 1: Hiedra venenosa","7/26/23"
"Chica Indiscreta: Temporada 1: El almuerzo salvaje","7/26/23"
"Chica Indiscreta: Temporada 3: Los últimos días de la aguja del disco","7/26/23"
"Chica Indiscreta: Temporada 1: Piloto","7/26/23"
"Valeria: Temporada 2: Si no sabes qué hacer, escribe","7/25/23"
"Valeria: Temporada 2: Dejar de huir","7/25/23"
"Valeria: Temporada 1: Puntos suspensivos","7/24/23"
"Valeria: Temporada 1: El paquete","7/14/23"
"Valeria: Temporada 1: La regadera","7/14/23"
"Valeria: Temporada 1: Alaska","7/14/23"
"Valeria: Temporada 1: Mr. Xampi","7/14/23"
"Valeria: Temporada 1: La charca","7/14/23"
"Valeria: Temporada 1: Señales","7/13/23"
"Valeria: Temporada 1: La impostora","7/12/23"
"The Witcher: Temporada 3: El arte de la ilusión","7/11/23"
"The Witcher: Temporada 3: La invitación","7/11/23"
"The Witcher: Temporada 3: Reencuentros","7/11/23"
"The Witcher: Temporada 3: Rumbos separados","7/11/23"
"The Witcher: Temporada 3: Shaerrawedd","7/11/23"
"Merlí: Temporada 2: Episodio 8","7/6/23"
"Yo nunca: Temporada 4: ... dije adiós","7/4/23"
"Yo nunca: Temporada 4: ... fui al baile escolar","7/4/23"
"Yo nunca: Temporada 4: ... le conseguí una cita a mi mamá","7/4/23"
"Yo nunca: Temporada 4: ... tuve una crisis de identidad","7/4/23"
"Yo nunca: Temporada 4: ... sentí que me robaron un sueño","7/3/23"
"Yo nunca: Temporada 4: ... fui a Nueva Jersey","7/2/23"
"Yo nunca: Temporada 4: ... arruiné mi futuro","7/2/23"
"Yo nunca: Temporada 4: ... me sentí atraída por un chico malo","7/2/23"
"Yo nunca: Temporada 4: ... me vengué","7/2/23"
"Yo nunca: Temporada 4: ... perdí mi virginidad","7/2/23"
"Yo nunca: Temporada 3: ... hice realidad mi sueño","7/1/23"
"Yo nunca: Temporada 3: … tuve un novio indio","6/30/23"
"Yo nunca: Temporada 3: ... estuve sola con mi novio","6/30/23"
"Yo nunca: Temporada 3: ... hice trampa","6/28/23"
"Yo nunca: Temporada 3: ... sufrí un colapso","6/28/23"
"Yo nunca: Temporada 3: ... esperé tanto un mensaje","6/28/23"
"Yo nunca: Temporada 3: ... le di celos a nadie","6/28/23"
"Yo nunca: Temporada 3: … festejé un San Valentín","6/28/23"
"Yo nunca: Temporada 3: ... tuve mi propio trol","6/28/23"
"Yo nunca: Temporada 3: ... fui acusada de ser una chica fácil","6/27/23"
"Yo nunca: Temporada 2: ... fui una chica perfecta","6/27/23"
"Yo nunca: Temporada 2: ... espié a mi propia madre","6/27/23"
"Yo nunca: Temporada 2: ... fui Daisy Buchanan","6/26/23"
"Yo nunca: Temporada 2: ... imploré perdón","6/26/23"
"Yo nunca: Temporada 2: ... traicioné una amistad","6/26/23"
"Black Mirror: Temporada 6: Beyond the Sea","6/24/23"
"Merlí: Temporada 2: Episodio 7","6/24/23"
"Merlí: Temporada 2: Episodio 6","6/22/23"
"Merlí: Temporada 2: Episodio 5","6/22/23"
"Merlí: Temporada 2: Episodio 4","6/22/23"
"Merlí: Temporada 2: Episodio 3","6/21/23"
"Merlí: Temporada 2: Episodio 2","6/20/23"
"Black Mirror: Temporada 6: Loch Henry","6/20/23"
"Merlí: Temporada 2: Episodio 1","6/19/23"
"Merlí: Nietzsche","6/18/23"
"Merlí: Hume","6/16/23"
"Merlí: Los sofistas","6/15/23"
"Merlí: Los escépticos","6/15/23"
"Merlí: Epicuro","6/14/23"
"Merlí: Guy Debord","6/14/23"
"Merlí: Foucault","6/14/23"
"Merlí: Schopenhauer","6/13/23"
"Merlí: Sócrates","6/4/23"
"Merlí: Aristóteles","6/4/23"
"2 corazones","5/30/23"
"Las cosas por limpiar: Miniserie: Chasquidos","5/29/23"
"Las cosas por limpiar: Miniserie: El color del cielo","5/29/23"
"Las cosas por limpiar: Miniserie: Sin nada que perder","5/29/23"
"Las cosas por limpiar: Miniserie: El caballo","5/29/23"
"Las cosas por limpiar: Miniserie: M","5/27/23"
"Las cosas por limpiar: Miniserie: Ladrón","5/26/23"
"Las cosas por limpiar: Miniserie: Cachemir","5/26/23"
"Las cosas por limpiar: Miniserie: Vidrio marino","5/24/23"
"Las cosas por limpiar: Miniserie: Ponis","5/23/23"
"Besos, Kitty: Temporada 1: Mi pareja ideal","5/23/23"
"Besos, Kitty: Temporada 1: El caos es total","5/23/23"
"Besos, Kitty: Temporada 1: Dejarse llevar","5/22/23"
"Besos, Kitty: Temporada 1: Lo que supe hoy","5/22/23"
"Besos, Kitty: Temporada 1: Tu propia bebida","5/22/23"
"Besos, Kitty: Temporada 1: Seré sincera","5/22/23"
"Besos, Kitty: Temporada 1: ¡Viernes al fin!","5/22/23"
"Besos, Kitty: Temporada 1: Clase de besos","5/20/23"
"Besos, Kitty: Temporada 1: ¡¿Qué demonios?!","5/20/23"
"Besos, Kitty: Temporada 1: Besos","5/20/23"
"Las cosas por limpiar: Miniserie: Todo por un dólar","5/19/23"
"La reina Charlotte: Una historia de Bridgerton: Las joyas de la corona","5/15/23"
"La reina Charlotte: Una historia de Bridgerton: Jardines en flor","5/13/23"
"La reina Charlotte: Una historia de Bridgerton: Al servicio del rey","5/12/23"
"La reina Charlotte: Una historia de Bridgerton: Los días pares","5/12/23"
"La reina Charlotte: Una historia de Bridgerton: Una luna de miel espléndida","5/12/23"
"La reina Charlotte: Una historia de Bridgerton: Futura reina","5/12/23"
"El amor después del amor: Parte del aire","5/11/23"
"Outer Banks: Temporada 1: Parcela 9","5/10/23"
"El amor después del amor: Un cielo y un estado de coma","5/7/23"
"El amor después del amor: Canción sobre canción","5/7/23"
"El amor después del amor: Una luna en el corazón","5/7/23"
"El amor después del amor: Cuando yo me vaya de aquí","5/7/23"
"Las chicas Gilmore: Temporada 6: Conduciendo a Miss Gilmore","5/4/23"
"Las chicas Gilmore: Temporada 6: Las personas superlindas de la fiesta","4/30/23"
"Las chicas Gilmore: Temporada 6: Con el localizador te encuentro siempre","4/28/23"
"Las chicas Gilmore: Temporada 6: El verdadero Paul Anka","4/24/23"
"Las chicas Gilmore: Temporada 6: Yo estoy bien, tú estás bien","4/24/23"
"Las chicas Gilmore: Temporada 6: Las novias de Logan","4/22/23"
"Las chicas Gilmore: Temporada 6: San Valentín en Martha's Vineyard","4/21/23"
"Las chicas Gilmore: Temporada 6: El efecto Gilmore","4/19/23"
"Las chicas Gilmore: Temporada 6: La noche del viernes me gusta para pelear","4/18/23"
"Las chicas Gilmore: Temporada 6: Igual que Gwen y Gavin","4/10/23"
"Las chicas Gilmore: Temporada 6: El vestido perfecto","4/6/23"
"Las chicas Gilmore: Temporada 6: La herencia del abuelo","4/5/23"
"Las chicas Gilmore: Temporada 6: El regreso de la hija pródiga","4/5/23"
"Las chicas Gilmore: Temporada 6: Déjame oírte tocando las balalaicas","4/5/23"
"Las chicas Gilmore: Temporada 6: Veintiuno es el número más solitario","4/5/23"
"Las chicas Gilmore: Temporada 6: Bienvenido a la casa de muñecas","4/4/23"
"Las chicas Gilmore: Temporada 6: Y la magia vendrá","4/4/23"
"Las chicas Gilmore: Temporada 6: Siempre madrina, nunca diosa","4/3/23"
"Las chicas Gilmore: Temporada 6: La no graduada","3/31/23"
"Next in Fashion: Temporada 2: La final","3/22/23"
"Next in Fashion: Temporada 2: Transformación","3/22/23"
"You: Temporada 4: La muerte de Jonathan Moore","3/16/23"
"You: Temporada 4: Ella no está ahí","3/14/23"
"You: Temporada 4: ¿A dónde vas? ¿Dónde has estado?","3/14/23"
"You: Temporada 4: Hombre bueno, mundo cruel","3/13/23"
"You: Temporada 4: Grandes amistades","3/13/23"
"Hereditary","3/12/23"
"El marginal: Temporada 3: Capítulo 2","3/10/23"
"El marginal: Temporada 3: Capítulo 1","3/10/23"
"Next in Fashion: Temporada 2: Todo lo viejo es nuevo","3/8/23"
"Next in Fashion: Temporada 2: Trajes de baño","3/7/23"
"Eres tú","3/6/23"
"Next in Fashion: Temporada 2: Met Gala","3/6/23"
"Next in Fashion: Temporada 2: Colaboración","3/6/23"
"Next in Fashion: Temporada 2: La infancia","3/5/23"
"Next in Fashion: Temporada 2: Ropa usada","3/5/23"
"Next in Fashion: Temporada 2: Viste la Tierra","3/5/23"
"Next in Fashion: Temporada 2: La realeza","3/4/23"
"El marginal: Temporada 2: Capítulo 3","3/3/23"
"You: Temporada 4: El zorro y el perro","2/23/23"
"You: Temporada 4: Hampsy","2/22/23"
"You: Temporada 4: El asesino de los ricos","2/22/23"
"You: Temporada 4: Retrato del artista","2/21/23"
"You: Temporada 4: Joe toma vacaciones","2/21/23"
"You: Temporada 3: ¿Qué es el amor?","2/21/23"
"You: Temporada 3: Señales de alerta","2/21/23"
"You: Temporada 3: Aventuras y desventuras","2/21/23"
"You: Temporada 3: Aquí todos estamos locos","2/21/23"
"Juego de honor","2/19/23"
"El marginal: Temporada 2: Capítulo 2","2/18/23"
"El marginal: Temporada 2: Capítulo 1","2/18/23"
"El marginal: Temporada 1: Capítulo 13","2/18/23"
"El marginal: Temporada 1: Capítulo 12","2/17/23"
"El marginal: Temporada 1: Capítulo 11","2/17/23"
"You: Temporada 3: Un nuevo emprendimiento","2/12/23"
"Tu casa o la mía","2/11/23"
"Ginny y Georgia: Temporada 2: Estos latkes son «incre»","1/23/23"
"Perro perdido","1/22/23"
"The Witcher: Temporada 2: Familia","1/21/23"
"The Witcher: Temporada 2: Voleth Meir","1/21/23"
"The Witcher: Temporada 2: Querido amigo...","1/21/23"
"The Witcher: Temporada 2: Decisiones y consecuencias","1/21/23"
"The Witcher: Temporada 2: Servicio secreto de Redania","1/21/23"
"The Witcher: Temporada 2: Pérdidas","1/21/23"
"The Witcher: Temporada 2: Kaer Morhen","1/19/23"
"The Witcher: Temporada 2: La semilla de la verdad","1/19/23"
"The Witcher: Temporada 1: Mucho más","1/18/23"
"The Witcher: Temporada 1: Antes de la caída","1/18/23"
"María Antonieta","1/17/23"
"The Witcher: Temporada 1: Especies raras","1/17/23"
"The Witcher: Temporada 1: Apetitos incontenibles","1/17/23"
"Ginny y Georgia: Temporada 2: Feliz mi cumpleaños a ustedes","1/17/23"
"Ginny y Georgia: Temporada 2: Niñita, ¿a qué estás jugando?","1/9/23"
"Ginny y Georgia: Temporada 2: ¿Por qué todo tiene que ser tan terrible todo el tiempo, por siempre?","1/8/23"
"Ginny y Georgia: Temporada 2: ¡Bienvenidas, perras!","1/8/23"
"The Witcher: Temporada 1: Banquetes, bastardos y entierros","1/6/23"
"The Witcher: Temporada 1: Luna traicionera","1/2/23"
"The Witcher: Temporada 1: Cuatro marcos","12/31/22"
"The Witcher: Temporada 1: Principio del fin","12/31/22"
"Closer: Llevados por el deseo","12/13/22"
"Smiley: When Alex Met Bruno","12/12/22"
"The Crown: Temporada 1: Wolferton Splash","12/6/22"
"El amante de lady Chatterley","12/6/22"
"Manifiesto: Temporada 1: Piloto","12/6/22"
"Riverdale: Temporada 3: Capítulo 46: La dalia roja","12/6/22"
"1899: El barco","12/6/22"
"El baile de las luciérnagas: Temporada 1: El comienzo","12/6/22"
"Locke & Key: Temporada 2: Cabeza y corazón","12/4/22"
"Locke & Key: Temporada 2: El estreno","12/4/22"
"Las nadadoras","12/1/22"
"Élite: Temporada 6: Separación","12/1/22"
"Élite: Temporada 6: Máscaras","11/30/22"
"Élite: Temporada 6: Tina","11/30/22"
"Élite: Temporada 6: Duelo","11/29/22"
"Élite: Temporada 6: Guerra","11/29/22"
"Élite: Temporada 6: Desnudos","11/29/22"
"Élite: Temporada 6: Selfis","11/29/22"
"Élite: Temporada 6: Ansiedad","11/29/22"
"Élite: Temporada 5: Tu lado del mundo y el mío","11/29/22"
"Élite: Temporada 5: Tóxicos","11/29/22"
"Élite: Temporada 5: No puedes comprar mi amor","11/29/22"
"Merlina: Temporada 1: Fuerzas sombrías como una bandada de cuervos","11/27/22"
"Merlina: Temporada 1: Un sombrío dilema","11/27/22"
"Merlina: Temporada 1: Sombríamente en deuda","11/27/22"
"Merlina: Temporada 1: Cosecharás tu sombría siembra","11/24/22"
"Merlina: Temporada 1: Una sombría noche de baile","11/24/22"
"Merlina: Temporada 1: Amistad, sombrío tesoro","11/24/22"
"Merlina: Temporada 1: El sombrío encanto de la soledad","11/24/22"
"Merlina: Temporada 1: Y un sombrío día nació","11/23/22"
"El trabajo de mis sueños","11/21/22"
"El prodigio","11/20/22"
"Las chicas Gilmore: Temporada 6: Cara de pelea","11/17/22"
"Jóvenes altezas: Temporada 2: Episodio 6","11/15/22"
"Jóvenes altezas: Temporada 2: Episodio 5","11/15/22"
"Jóvenes altezas: Temporada 2: Episodio 4","11/14/22"
"Jóvenes altezas: Temporada 2: Episodio 3","11/13/22"
"Jóvenes altezas: Temporada 2: Episodio 2","11/9/22"
"Jóvenes altezas: Temporada 2: Episodio 1","11/9/22"
"Jóvenes altezas: Temporada 1: Episodio 6","11/7/22"
"Enola Holmes 2","11/6/22"
"Jóvenes altezas: Temporada 1: Episodio 5","11/5/22"
"Jóvenes altezas: Temporada 1: Episodio 4","11/3/22"
"Jóvenes altezas: Temporada 1: Episodio 3","11/3/22"
"Jóvenes altezas: Temporada 1: Episodio 2","11/3/22"
"Las chicas Gilmore: Temporada 6: La nueva y mejorada Lorelai","10/30/22"
"La Escuela del Bien y del Mal","10/26/22"
"28 días paranormales: ¡Sal!","10/25/22"
"28 días paranormales: Día uno","10/25/22"
"Las chicas Gilmore: Temporada 5: Desorientada","10/14/22"
"Las chicas Gilmore: Temporada 5: Culpas ajenas","10/13/22"
"La chica más afortunada del mundo","10/10/22"
"El club de la medianoche: Las dos Danas","10/9/22"
"El club de la medianoche: El último capítulo","10/8/22"
"DAHMER: Monstruo: La historia de Jeffrey Dahmer: El cuco","10/5/22"
"DAHMER: Monstruo: La historia de Jeffrey Dahmer: Lionel","10/5/22"
"DAHMER: Monstruo: La historia de Jeffrey Dahmer: Casandra","10/4/22"
"DAHMER: Monstruo: La historia de Jeffrey Dahmer: Silenciado","9/30/22"
"DAHMER: Monstruo: La historia de Jeffrey Dahmer: Sangre en sus manos","9/30/22"
"DAHMER: Monstruo: La historia de Jeffrey Dahmer: La caja de un buen muchacho","9/28/22"
"DAHMER: Monstruo: La historia de Jeffrey Dahmer: Hacer un Dahmer","9/28/22"
"DAHMER: Monstruo: La historia de Jeffrey Dahmer: Por favor, no te vayas","9/28/22"
"DAHMER: Monstruo: La historia de Jeffrey Dahmer: Episodio uno","9/27/22"
"Destino: La saga Winx: Temporada 2: Todas las brujas salvajes","9/27/22"
"Destino: La saga Winx: Temporada 2: Pobres almas sin sol","9/22/22"
"Destino: La saga Winx: Temporada 2: ¿Eres una bruja buena o una bruja mala?","9/22/22"
"Fuimos canciones","9/22/22"
"Destino: La saga Winx: Temporada 2: Una hora antes de que cayera el diablo","9/20/22"
"Destino: La saga Winx: Temporada 2: Tu nueva popularidad","9/20/22"
"Destino: La saga Winx: Temporada 2: Ataque de pánico de bajo vuelo","9/20/22"
"Destino: La saga Winx: Temporada 2: Lo que el viento se llevó","9/19/22"
"Revancha ya","9/18/22"
"Tú no eres especial: La fiesta no nos la va a joder nadie","9/16/22"
"Tú no eres especial: Farsante","9/16/22"
"Tú no eres especial: Todos hacemos gilipolleces","9/15/22"
"Tú no eres especial: La voz cabrona","9/14/22"
"Tú no eres especial: Tú qué te crees, ¿que tienes poderes?","9/14/22"
"Tú no eres especial: Una mierda de pueblo","9/14/22"
"Las chicas Gilmore: Temporada 5: ¿Cuántos kropogs hay hasta Cabo Verde?","9/10/22"
"Carrera al éxito: Cambios adversos","9/7/22"
"Set It Up: El plan imperfecto","9/5/22"
"Las chicas Gilmore: Temporada 5: ¡Pero soy una Gilmore!","9/3/22"
"Las chicas Gilmore: Temporada 5: Vive y deja el diorama","9/2/22"
"Las chicas Gilmore: Temporada 5: Tiempos friolentos","9/2/22"
"Las chicas Gilmore: Temporada 5: Buena charla","9/1/22"
"Las chicas Gilmore: Temporada 5: Judíos y comida china","9/1/22"
"Las chicas Gilmore: Temporada 5: Responde","9/1/22"
"Las chicas Gilmore: Temporada 5: El blues de las campanas de boda","9/1/22"
"Las chicas Gilmore: Temporada 5: Vuelve a casa","9/1/22"
"Las chicas Gilmore: Temporada 5: Mujeres de moral cuestionable","8/30/22"
"Las chicas Gilmore: Temporada 5: No tan linda como Pushkin","8/29/22"
"Las chicas Gilmore: Temporada 5: Emily dice Hola","8/29/22"
"Las chicas Gilmore: Temporada 5: Se acabó la fiesta","8/28/22"
"Las chicas Gilmore: Temporada 5: Tú saltas, yo salto","8/28/22"
"Las chicas Gilmore: Temporada 5: Norman Mailer, estoy embarazada","8/28/22"
"Las chicas Gilmore: Temporada 5: Tenemos a un virgen de Pippi","8/27/22"
"Las chicas Gilmore: Temporada 5: El barco se hunde, y Taylor también","8/27/22"
"Las chicas Gilmore: Temporada 5: Es el destino","8/27/22"
"Las chicas Gilmore: Temporada 5: Soy la mensajera, nada más","8/26/22"
"Mis dos vidas","8/18/22"
"Las chicas Gilmore: Temporada 5: Dile adiós a Daisy Miller","7/24/22"
"Persuasión","7/22/22"
"Las chicas Gilmore: Temporada 4: Sobretodos y recetas","7/21/22"
"Las chicas Gilmore: Temporada 4: Los que se pelean, se aman","7/21/22"
"Las chicas Gilmore: Temporada 4: Luke le puede ver la cara","7/20/22"
"Boo, Bitch: Miniserie: Hasta la vista, perra","7/15/22"
"Boo, Bitch: Miniserie: P.E.R.R.A.","7/15/22"
"Boo, Bitch: Miniserie: Who Dat perra?","7/14/22"
"Relaciones peligrosas","7/14/22"
"Boo, Bitch: Miniserie: A otra perra con ese hueso","7/14/22"
"Boo, Bitch: Miniserie: Como perra y gata","7/14/22"
"Boo, Bitch: Miniserie: Cría perras y te sacarán los ojos","7/14/22"
"Boo, Bitch: Miniserie: Perra que ladra...","7/14/22"
"Anne with an E: Temporada 3: Mis mejores sentimientos","7/14/22"
"Anne with an E: Temporada 3: Densas y temibles tinieblas","7/13/22"
"Boo, Bitch: Miniserie: Una perra vida... y encima te mueres","7/13/22"
"Anne with an E: Temporada 3: Un cambio brusco y profundo","7/12/22"
"Anne with an E: Temporada 3: Un gran esfuerzo del espíritu bondadoso","7/12/22"
"Anne with an E: Temporada 3: La cima de mis aspiraciones","7/12/22"
"Anne with an E: Temporada 3: No conozco el miedo y, por tanto, tengo mucho poder","7/12/22"
"Anne with an E: Temporada 3: La esperanza de volver a verlos en el más allá","7/11/22"
"Anne with an E: Temporada 3: Nada detiene al corazón que persevera","7/11/22"
"Anne with an E: Temporada 3: Hacia lugares inexplorados","7/10/22"
"Anne with an E: Temporada 3: Un secreto que anhelaba descubrir","7/10/22"
"Anne with an E: Temporada 2: El creciente bien del mundo","7/10/22"
"Anne with an E: Temporada 2: Y lo que hemos sido constituye lo que somos","7/10/22"
"Anne with an E: Temporada 2: Ya no luchaba contra la percepción de los hechos","7/10/22"
"Anne with an E: Temporada 2: La memoria tiene tantos caprichos como el carácter","7/10/22"
"Anne with an E: Temporada 2: Protesto contra toda conclusión definitiva","7/10/22"
"Anne with an E: Temporada 2: Esos actos decisivos de su vida","7/10/22"
"Anne with an E: Temporada 2: El anhelo doloroso de la esperanza no alimentada","7/10/22"
"Anne with an E: Temporada 2: La auténtica visión es interior","7/10/22"
"Anne with an E: Temporada 2: Los signos son cosas pequeñas y medibles, pero las interpretaciones son ilimitadas","7/10/22"
"Anne with an E: Temporada 2: La juventud es la estación de la esperanza","7/10/22"
"Anne with an E: Temporada 1: Dondequiera que usted esté está mi casa","7/10/22"
"Anne with an E: Temporada 1: El remordimiento es el veneno de la vida","7/9/22"
"Anne with an E: Temporada 1: Una cuerda que vibrara al mismo ritmo","7/9/22"
"Hola, adiós y todo lo que pasó","7/8/22"
"Stranger Things: Stranger Things 4: Capítulo nueve: El huésped","7/4/22"
"Stranger Things: Stranger Things 4: Capítulo ocho: Papá","7/3/22"
"Anne with an E: Temporada 1: Un escondido e innato tesoro","7/2/22"
"Anne with an E: Temporada 1: ¿Qué hay tan terco como la juventud?","7/2/22"
"Las chicas Gilmore: Temporada 4: Secuelas de una generación","7/1/22"
"Las chicas Gilmore: Temporada 4: Tic, tic, tic, ¡bum!","6/30/22"
"Inventando a Anna: Miniserie: Demasiada elegancia","6/29/22"
"Las chicas Gilmore: Temporada 4: Chicas en bikini","6/23/22"
"El gran casamiento","6/22/22"
"Las chicas Gilmore: Temporada 4: La reina Lorelai","6/18/22"
"Las chicas Gilmore: Temporada 4: Escena en un centro comercial","6/18/22"
"Las chicas Gilmore: Temporada 4: Las Lorelais deprimidas","6/17/22"
"Familia al instante","6/17/22"
"Las chicas Gilmore: Temporada 4: Los evangelios gnósticos se encontraron en Nag Hammadi","6/16/22"
"Las chicas Gilmore: Temporada 4: Un asunto familiar","6/15/22"
"Las chicas Gilmore: Temporada 4: Estruendo y clamor","6/15/22"
"Stranger Things: Stranger Things 4: Capítulo siete: Masacre en el laboratorio Hawkins","5/30/22"
"Stranger Things: Stranger Things 4: Capítulo seis: En lo profundo","5/30/22"
"Stranger Things: Stranger Things 4: Capítulo cinco: Proyecto Nina","5/30/22"
"Stranger Things: Stranger Things 4: Capítulo cuatro: Querido Billy","5/29/22"
"Stranger Things: Stranger Things 4: Capítulo tres: ¿Monstruo o superheroína?","5/29/22"
"Inventando a Anna: Miniserie: Pago contra entrega","5/25/22"
"Inventando a Anna: Miniserie: Amistades de bajos recursos","5/20/22"
"Inventando a Anna: Miniserie: Hora de salida","5/20/22"
"Inventando a Anna: Miniserie: Una loba vestida con elegancia","5/18/22"
"Inventando a Anna: Miniserie: Dos pájaros, un trono","5/15/22"
"Inventando a Anna: Miniserie: El diablo viste a la moda","5/14/22"
"Inventando a Anna: Miniserie: La vida de los vips","5/14/22"
"21: Blackjack","5/13/22"
"Yo nunca: Temporada 2: ... arruiné la vida de alguien","5/11/22"
"Déjate llevar","5/11/22"
"Yo nunca: Temporada 2: ... tuve una amienemiga india","5/8/22"
"Yo nunca: Temporada 2: ... abrí un libro","4/30/22"
"Yo nunca: Temporada 2: ... hice una fiesta","4/30/22"
"Heartstopper: Temporada 1: El novio","4/30/22"
"Heartstopper: Temporada 1: El acoso","4/30/22"
"Heartstopper: Temporada 1: Las chicas","4/30/22"
"Heartstopper: Temporada 1: El amigo","4/30/22"
"Heartstopper: Temporada 1: El secreto","4/29/22"
"Heartstopper: Temporada 1: El beso","4/29/22"
"Heartstopper: Temporada 1: La atracción","4/29/22"
"Heartstopper: Temporada 1: El encuentro","4/29/22"
"Yo nunca: Temporada 2: ... jugué a dos puntas","4/28/22"
"Yo nunca: Temporada 1: ... pedí perdón","4/26/22"
"Yo nunca: Temporada 1: ... tuve que impresionar a alguien","4/26/22"
"Yo nunca: Temporada 1: ... molesté a todos los que conozco","4/26/22"
"Yo nunca: Temporada 1: ... he sido una mentirosa de lo peor","4/25/22"
"Yo nunca: Temporada 1: ... fui el chico más solitario del mundo","4/25/22"
"Yo nunca: Temporada 1: ... comencé una guerra nuclear","4/25/22"
"Yo nunca: Temporada 1: ... me sentí muy india","4/23/22"
"Yo nunca: Temporada 1: ... me emborraché con los populares","4/22/22"
"Yo nunca: Temporada 1: ... me acosté con Paxton Hall-Yoshida","4/22/22"
"Yo nunca: Temporada 1: Piloto","4/22/22"
"Élite: Temporada 5: Por favor, di la verdad","4/12/22"
"Élite: Temporada 5: El cuerpo","4/11/22"
"Élite: Temporada 5: Átame","4/11/22"
"Élite: Temporada 5: Todo vale","4/9/22"
"Élite: Temporada 5: Yo lo maté","4/9/22"
"Alguien está mintiendo: Alguien está de duelo","4/6/22"
"Pequeña gran vida","4/6/22"
"Las chicas Gilmore: Temporada 4: La niñera y el profesor","4/6/22"
"Las chicas Gilmore: Temporada 4: La gran noche de Ted Koppel","4/5/22"
"Las chicas Gilmore: Temporada 4: Muérete, idiota","4/3/22"
"Bridgerton: Temporada 2: El vizconde que me amó","3/29/22"
"Bridgerton: Temporada 2: Armonía","3/28/22"
"Bridgerton: Temporada 2: La decisión","3/28/22"
"Bridgerton: Temporada 2: Un destino inconcebible","3/27/22"
"Bridgerton: Temporada 2: Victoria","3/27/22"
"Bridgerton: Temporada 2: Obsesiones","3/27/22"
"Bridgerton: Temporada 2: La carrera ya va a empezar","3/27/22"
"Bridgerton: Temporada 2: Libertino, con todas las letras","3/27/22"
"Las chicas Gilmore: Temporada 4: El festival de arte viviente","3/26/22"
"Las chicas Gilmore: Temporada 4: Un asunto para recordar","3/26/22"
"Las chicas Gilmore: Temporada 4: Tócala otra vez, Sam","3/25/22"
"Las chicas Gilmore: Temporada 4: ¿Pollo o carne?","3/20/22"
"Women on the verge of a nervous breakdown","3/20/22"
"Las chicas Gilmore: Temporada 4: El hobbit, el sofá y Digger Stiles","3/19/22"
"Las chicas Gilmore: Temporada 4: El primer día de Lorelai en Yale","3/16/22"
"Las chicas Gilmore: Temporada 4: Salones de baile y biscochos","3/16/22"
"Las chicas Gilmore: Temporada 3: Esas son cuerdas, Pinocho","3/15/22"
"Las chicas Gilmore: Temporada 3: La llegada del hijo","3/15/22"
"Las chicas Gilmore: Temporada 3: Buenas noches","3/14/22"
"Las chicas Gilmore: Temporada 3: Más cerveza","3/14/22"
"Las chicas Gilmore: Temporada 3: ¡Feliz cumpleaños!","3/13/22"
"Las chicas Gilmore: Temporada 3: Poemas e incendio","3/13/22"
"Las chicas Gilmore: Temporada 3: La respuesta","3/13/22"
"Las chicas Gilmore: Temporada 3: A cara descubierta","3/12/22"
"Las chicas Gilmore: Temporada 3: El canto del cisne","3/12/22"
"Alguien está mintiendo: Piloto","3/5/22"
"Barbie Life in the Dreamhouse: Lo mejor de Malibú","2/15/22"
"Barbie Life in the Dreamhouse: Día de diversión entre hermanas","2/15/22"
"Barbie Life in the Dreamhouse: Lo mejor de la moda","2/15/22"
"Barbie Life in the Dreamhouse: Lo mejor de la casa de ensueño","2/15/22"
"Emily en París: Temporada 2: Una revolución francesa","2/10/22"
"De amor y otras adicciones","2/10/22"
