Title,Date
"Los 100: Morir en la Tierra","6/9/20"
"Los 100: Sobrevivir en la Tierra","6/9/20"
"Fuerza Espacial: Temporada 1: Edison Jaymes","6/9/20"
"Fuerza Espacial: Temporada 1: Espía","6/8/20"
"Día del atentado","6/8/20"
"Fuerza Espacial: Temporada 1: Juego bélico","6/7/20"
"Altered Carbon: Temporada 2: Ángeles rotos","6/6/20"
"Altered Carbon: Temporada 2: Noche en el alma","6/6/20"
"Altered Carbon: Temporada 2: El cadáver errante","6/6/20"
"Fuerza Espacial: Temporada 1: Hábitat lunar","6/6/20"
"Altered Carbon: Temporada 2: Vanidad fatal","6/6/20"
"Altered Carbon: Temporada 2: La sombra de una duda","6/6/20"
"Altered Carbon: Temporada 2: El callejón de las almas perdidas","6/6/20"
"Altered Carbon: Temporada 2: Pago diferido","6/5/20"
"Altered Carbon: Temporada 2: La dama fantasma","6/5/20"
"Altered Carbon: Temporada 1: Los asesinos","6/5/20"
"Fuerza Espacial: Temporada 1: Mark y Mallory van a Washington","6/5/20"
"Altered Carbon: Temporada 1: Alma en la sombra","6/5/20"
"Altered Carbon: Temporada 1: Tempestad de pasiones","6/5/20"
"Altered Carbon: Temporada 1: El perro rabioso","6/4/20"
"Altered Carbon: Temporada 1: El hombre con mi cara","6/4/20"
"Altered Carbon: Temporada 1: El hombre equivocado","6/4/20"
"Altered Carbon: Temporada 1: La fuerza del mal","6/3/20"
"Altered Carbon: Temporada 1: La muerte en un beso","6/3/20"
"Fuerza Espacial: Temporada 1: ¡Salven al Epsilon 6!","6/3/20"
"Altered Carbon: Temporada 1: ¿Ángel o diablo?","6/3/20"
"Fuerza Espacial: Temporada 1: El lanzamiento","6/2/20"
"Altered Carbon: Temporada 1: Retorno al pasado","6/1/20"
"The Umbrella Academy: Temporada 1: El Violín Blanco","6/1/20"
"The Umbrella Academy: Temporada 1: Cambios","5/31/20"
"The Umbrella Academy: Temporada 1: Escuché el rumor","5/31/20"
"The Umbrella Academy: Temporada 1: El día que sí fue","5/30/20"
"The Umbrella Academy: Temporada 1: El día que no fue","5/30/20"
"The Umbrella Academy: Temporada 1: Número Cinco","5/27/20"
"The Umbrella Academy: Temporada 1: Hombre en la luna","5/26/20"
"The Umbrella Academy: Temporada 1: Extra Ordinaria","5/25/20"
"The Umbrella Academy: Temporada 1: Run Boy Run","5/24/20"
"Ragnarök: Temporada 1: Sí, amamos este país","5/20/20"
"Ragnarök: Temporada 1: Número atómico 48","5/20/20"
"Ragnarök: Temporada 1: Ginnungagap","5/20/20"
"Colony: Piloto","5/19/20"
"Ragnarök: Temporada 1: Jutulheim","5/19/20"
"Ragnarök: Temporada 1: 541 metros","5/19/20"
"Ragnarök: Temporada 1: El chico nuevo","5/18/20"
"The Blacklist: Temporada 1: Piloto","5/17/20"
"18 regalos","5/12/20"
"Así nos ven: Miniserie: Parte 4","5/7/20"
"Así nos ven: Miniserie: Parte 3","5/7/20"
"Así nos ven: Miniserie: Parte 2","5/6/20"
"Así nos ven: Miniserie: Parte 1","5/5/20"
"You: Temporada 2: Realmente amor","4/30/20"
"You: Temporada 2: Detective Joe","4/30/20"
"You: Temporada 2: Pánico y locura en Beverly Hills","4/30/20"
"You: Temporada 2: Crisis existencial","4/30/20"
"Verónica","4/28/20"
"Una película de miedo","4/27/20"
"You: Temporada 2: Adiós, mi conejito","4/26/20"
"You: Temporada 2: ¡Buen findelasalud, Joe!","4/26/20"
"You: Temporada 2: El bueno, el malo y Hendy","4/22/20"
"You: Temporada 2: Amigos son los amigos","4/22/20"
"Focus: Maestros de la estafa","4/19/20"
"You: Temporada 2: Solo la puntita","4/17/20"
"You: Temporada 2: Borrón y cuenta nueva","4/16/20"
"You: Temporada 1: El castillo de Barba Azul","4/14/20"
"You: Temporada 1: Candace","4/14/20"
"You: Temporada 1: Soy tuyo","4/13/20"
"You: Temporada 1: Todalidad","4/13/20"
"You: Temporada 1: Amour fou","4/13/20"
"You: Temporada 1: Viviendo con el enemigo","4/11/20"
"You: Temporada 1: El Capitán","4/11/20"
"You: Temporada 1: Tal vez","4/11/20"
"You: Temporada 1: El último tipo agradable de Nueva York","4/10/20"
"You: Temporada 1: Piloto","4/10/20"
"La casa de papel: Parte 4: Plan París","4/8/20"
"La casa de papel: Parte 4: Tumbar la carpa","4/8/20"
"La casa de papel: Parte 4: KO técnico","4/8/20"
"La casa de papel: Parte 4: 5 minutos antes","4/8/20"
"La casa de papel: Parte 4: Suspiros de España","4/7/20"
"La casa de papel: Parte 4: Lección de anatomía","4/7/20"
"La casa de papel: Parte 4: La boda de Berlín","4/5/20"
"La casa de papel: Parte 4: Game Over","4/4/20"
"Riverdale: Temporada 3: Capítulo 57: Sobrevivan a la noche","3/26/20"
"Riverdale: Temporada 3: Capítulo 56: El oscuro secreto de la casa","3/26/20"
"Mi villano favorito 3","3/25/20"
"Riverdale: Temporada 3: Capítulo 55: Noche de graduación sangrienta","3/25/20"
"Riverdale: Temporada 3: Capítulo 54: Tenle miedo a la Parca","3/25/20"
"Riverdale: Temporada 3: Capítulo 38: Como es arriba, es abajo","3/24/20"
"Riverdale: Temporada 3: Capítulo 53: Juegos peligrosos","3/24/20"
"Riverdale: Temporada 3: Capítulo 52: La redada","3/22/20"
"Riverdale: Temporada 3: Capítulo 51: Queremos divertirnos","3/22/20"
"Riverdale: Temporada 3: Capítulo 50: Sueños americanos","3/22/20"
"Riverdale: Temporada 3: Capítulo 49: Fuego camina conmigo","3/21/20"
"Riverdale: Temporada 3: Capítulo 48: Réquiem para un peso wélter","3/21/20"
"Riverdale: Temporada 3: Capítulo 47: Bizarrodale","3/21/20"
"Riverdale: Temporada 3: Capítulo 46: La dalia roja","3/21/20"
"Riverdale: Temporada 3: Capítulo 45: El extraño","3/21/20"
"Riverdale: Temporada 3: Capítulo 44: Sin salida","3/21/20"
"Riverdale: Temporada 3: Capítulo 43: Epidemia","3/17/20"
"Riverdale: Temporada 3: Capítulo 42: El Hombre de Negro","3/15/20"
"Riverdale: Temporada 3: Capítulo 41: Cazador de hombres","3/15/20"
"Riverdale: Temporada 3: Capítulo 40: El gran escape","3/14/20"
"Riverdale: Temporada 3: Capítulo 39: El Club de Medianoche","3/14/20"
"Riverdale: Temporada 3: Capítulo 37: La fortuna y los ojos del hombre","3/13/20"
"Riverdale: Temporada 3: Capítulo 36: Día del Trabajo","3/12/20"
"Riverdale: Temporada 2: Capítulo 35: Un mundo feliz","3/11/20"
"Riverdale: Temporada 2: Capítulo 34: La noche del juicio","3/11/20"
"Riverdale: Temporada 2: Capítulo 33: La sombra de una duda","3/10/20"
"Riverdale: Temporada 2: Capítulo 32: La intriga","3/9/20"
"Riverdale: Temporada 2: Capítulo 31: ¡Qué noche aquella!","3/9/20"
"Riverdale: Temporada 2: Capítulo 30: Nudo apretado","3/9/20"
"Riverdale: Temporada 2: Capítulo 29: Colores primarios","3/9/20"
"Riverdale: Temporada 2: Capítulo 28: Correrá la sangre","3/8/20"
"Riverdale: Temporada 2: Capítulo 27: Despertar del diablo","3/8/20"
"Riverdale: Temporada 2: Capítulo 26: El corazón delator","3/8/20"
"Riverdale: Temporada 2: Capítulo 25: Lo malvado y lo divino","3/7/20"
"Riverdale: Temporada 2: Capítulo 24: El luchador","3/7/20"
"Riverdale: Temporada 2: Capítulo 23: Semilla de maldad","3/7/20"
"Riverdale: Temporada 2: Capítulo 22: Noche de paz, noche de muerte","3/6/20"
"Riverdale: Temporada 2: Capítulo 21: La casa del diablo","3/6/20"
"Riverdale: Temporada 2: Capítulo 20: Historias del más allá","3/3/20"
"Riverdale: Temporada 2: Capítulo 19: A prueba de muerte","3/3/20"
"Riverdale: Temporada 2: Capítulo 18: Llama un extraño","3/3/20"
"Riverdale: Temporada 2: Capítulo 17: La ciudad que le temía al anochecer","3/2/20"
"The Witcher: Temporada 1: Mucho más","3/2/20"
"Hambre de poder","3/1/20"
"Riverdale: Temporada 2: Capítulo 16: Ojos en el bosque","2/28/20"
"Anatomía según Grey: Temporada 14: Más duro, mejor, más rápido, más fuerte","2/24/20"
"Anatomía según Grey: Temporada 14: No temas a la parca","2/24/20"
"Riverdale: Temporada 2: Capítulo 15: Noctámbulos","2/23/20"
"Riverdale: Temporada 2: Capítulo 14: Un beso antes de morir","2/21/20"
"Riverdale: Temporada 1: Capítulo 13: El dulce más allá","2/20/20"
"Riverdale: Temporada 1: Capítulo 12: Anatomía de un asesinato","2/20/20"
"Riverdale: Temporada 1: Capítulo 11: Volver al futuro","2/19/20"
"Riverdale: Temporada 1: Capítulo 10: Días sin huella","2/19/20"
"Riverdale: Temporada 1: Capítulo 9: La gran ilusión","2/19/20"
"The Witcher: Temporada 1: Antes de la caída","2/19/20"
"The Witcher: Temporada 1: Especies raras","2/19/20"
"Riverdale: Temporada 1: Capítulo 8: Los marginados","2/18/20"
"Riverdale: Temporada 1: Capítulo 7: En un lugar solitario","2/18/20"
"Riverdale: Temporada 1: Capítulo 6: La mujer del cuadro","2/18/20"
"Riverdale: Temporada 1: Capítulo 5: El corazón de las tinieblas","2/18/20"
"Riverdale: Temporada 1: Capítulo 4: La última película","2/18/20"
"Riverdale: Temporada 1: Capítulo 3: Doble de cuerpo","2/18/20"
"Riverdale: Temporada 1: Capítulo 2: Las sombras del mal","2/18/20"
"Riverdale: Temporada 1: Capítulo 1: Corrientes traicioneras","2/18/20"
"The Witcher: Temporada 1: Apetitos incontenibles","2/18/20"
"The Witcher: Temporada 1: Banquetes, bastardos y entierros","2/18/20"
"Resident Evil: Capítulo final","2/16/20"
"Resident Evil 5: La venganza","2/15/20"
"Hasta el último hombre","2/7/20"
"Anatomía según Grey: Temporada 12: Es una delgada línea","2/4/20"
"Anatomía según Grey: Temporada 12: El tercero en discordia","2/4/20"
"Fragmentado","2/4/20"
"Regreso al futuro: Parte II","2/4/20"
"Anatomía según Grey: Temporada 12: Todas las miradas posadas en mí","2/3/20"
"Anatomía según Grey: Temporada 12: Mi próxima vida","2/3/20"
"Anatomía según Grey: Temporada 12: Sana mi corazón","2/3/20"
"Slasher: Solsticio: 3 a. m. a 6 a. m.","1/27/20"
"Slasher: Solsticio: 9 p. m. a 12 a. m.","1/27/20"
"Slasher: Solsticio: 6 p. m. a 9 p. m.","1/27/20"
"Slasher: Solsticio: 3 p. m. a 6 p. m.","1/26/20"
"Slasher: Solsticio: 12 p. m. a 3 p. m.","1/26/20"
"Slasher: Solsticio: 9 a. m. a 12 p. m.","1/26/20"
"Slasher: Solsticio: 6 a. m. a 9 a. m.","1/26/20"
"Anatomía según Grey: Temporada 9: A sangre y fuego","1/13/20"
"Anatomía según Grey: Temporada 9: Caminando en un sueño","1/13/20"
"No te metas con Zohan","1/12/20"
"The Witcher: Temporada 1: Luna traicionera","1/12/20"
"The Witcher: Temporada 1: Cuatro marcos","1/9/20"
"The Witcher: Temporada 1: Principio del fin","1/7/20"
"Los dos papas","12/28/19"
"Slasher: El verdugo: Como se corrompen las aguas si están quietas","12/22/19"
"Policías de repuesto","12/17/19"
"Escuadrón 6","12/16/19"
"Slasher: El verdugo: Como fuego que devora y abrasa madera","12/16/19"
"30 minutos o menos","12/12/19"
"How to Sell Drugs Online (Fast): Temporada 1: Si eres el más listo de la habitación, te equivocaste de habitación","12/1/19"
"How to Sell Drugs Online (Fast): Temporada 1: Arriésgate en grande o no te arriesgues","12/1/19"
"How to Sell Drugs Online (Fast): Temporada 1: Si esta es la realidad, no me interesa","12/1/19"
"How to Sell Drugs Online (Fast): Temporada 1: El fracaso no es opción","12/1/19"
"Los Simuladores: Capítulo 1","12/1/19"
"El Irlandés","12/1/19"
"How to Sell Drugs Online (Fast): Temporada 1: La vida no es justa, acostúmbrate a ello","12/1/19"
"How to Sell Drugs Online (Fast): Temporada 1: Nerd hoy, jefe mañana","12/1/19"
"8 Mile: Calle de las ilusiones","11/18/19"
"Bill Gates bajo la lupa: Miniserie: Parte 1","10/20/19"
"Anatomía según Grey: Temporada 2: Una bandita cubre el orificio de bala","10/20/19"
"Anatomía según Grey: Temporada 2: ¿Qué hice para merecer esto?","10/15/19"
"Vis a vis: Temporada 1: Mosquita muerta","10/12/19"
"Anatomía según Grey: Temporada 2: Ayer","10/12/19"
"Anatomía según Grey: Temporada 2: Lo que sabemos","10/11/19"
"Anatomía según Grey: Temporada 2: Es el fin del mundo","10/10/19"
"Anatomía según Grey: Temporada 2: Cruzando la línea","10/10/19"
"Anatomía según Grey: Temporada 2: Cuéntame mentiritas","10/6/19"
"Como si fuera la primera vez","9/29/19"
"Psiconautas: Un Argentino Nacido en España","9/12/19"
"Stranger Things: Stranger Things 3: Capítulo ocho: La batalla de Starcourt","8/18/19"
"Stranger Things: Stranger Things 3: Capítulo siete: La picadura","8/18/19"
"Stranger Things: Stranger Things 3: Capítulo seis: E pluribus unum","8/18/19"
"Stranger Things: Stranger Things 3: Capítulo cinco: Los desollados","8/17/19"
"Stranger Things: Stranger Things 3: Capítulo cuatro: La prueba del sauna","8/17/19"
"Stranger Things: Stranger Things 3: Capítulo tres: El caso de la guardavidas perdida","8/17/19"
"Stranger Things: Stranger Things 3: Capítulo dos: Ratas de centro comercial","8/16/19"
"Stranger Things: Stranger Things 3: Capítulo uno: ¿Me copias, Suzie?","8/13/19"
"Stranger Things: Stranger Things 2: Capítulo nueve: El portal","8/12/19"
"Stranger Things: Stranger Things 2: Capítulo ocho: El azotamentes","8/12/19"
"Stranger Things: Stranger Things 2: Capítulo siete: La hermana perdida","8/11/19"
"Stranger Things: Stranger Things 2: Capítulo seis: El espía","8/11/19"
"Stranger Things: Stranger Things 2: Capítulo cinco: Dig Dug","8/11/19"
"Stranger Things: Stranger Things 2: Capítulo cuatro: Will, el Sabio","8/10/19"
"Stranger Things: Stranger Things 2: Capítulo tres: El renacuajo","8/10/19"
"Stranger Things: Stranger Things 2: Capítulo dos: Dulce o truco, bicho raro","8/8/19"
"Stranger Things: Stranger Things 2: Capítulo uno: MADMAX","8/7/19"
"Stranger Things: Capítulo ocho: El otro lado","8/6/19"
"Stranger Things: Capítulo siete: La bañera","8/6/19"
"Stranger Things: Capítulo seis: El monstruo","8/1/19"
"Stranger Things: Capítulo cinco: La pulga y el acróbata","8/1/19"
"Stranger Things: Capítulo cuatro: El cuerpo","8/1/19"
"Stranger Things: Capítulo tres: Todo está bien","7/31/19"
"Stranger Things: Capítulo dos: La loca de la calle Maple","7/31/19"
"La casa de papel: Parte 3: La deriva","7/21/19"
"La casa de papel: Parte 3: Pequeñas vacaciones","7/21/19"
"La casa de papel: Parte 3: Todo pareció insignificante","7/21/19"
"La casa de papel: Parte 3: Bum, bum, ciao","7/21/19"
"La casa de papel: Parte 3: La hora del delfín","7/21/19"
"La casa de papel: Parte 3: 48 metros bajo el suelo","7/21/19"
"La casa de papel: Parte 3: Aikido","7/20/19"
"La casa de papel: Parte 3: Hemos vuelto","7/20/19"
"La casa de papel: Parte 2: Episodio 5","7/20/19"
"Stranger Things: Capítulo uno: La desaparición de Will Byers","7/18/19"
"Designated Survivor: Temporada 3: #laverdadolasconsecuencias","7/16/19"
"Designated Survivor: Temporada 3: #indeciso","7/11/19"
"Designated Survivor: Temporada 3: #cagad*demiedo","7/7/19"
"Designated Survivor: Temporada 3: #identidad/crisis","7/5/19"
"Designated Survivor: Temporada 3: #aquiénleimporta","7/4/19"
"Designated Survivor: Temporada 3: #nadapersonal","6/29/19"
"Designated Survivor: Temporada 3: #hazhistoria","6/28/19"
"Designated Survivor: Temporada 3: #privacidad","6/25/19"
"Designated Survivor: Temporada 3: #efectodominó","6/20/19"
"Designated Survivor: Temporada 3: #elsistemaestároto","6/20/19"
"The Rain: Temporada 2: Solo los fuertes sobreviven","6/6/19"
"The Rain: Temporada 2: Organícense","6/4/19"
"The Rain: Temporada 2: Sálvense","5/26/19"
"The Rain: Temporada 2: Mantengan el control","5/25/19"
"The Rain: Temporada 2: La verdad duele","5/25/19"
"The Rain: Temporada 2: Eviten hacer contacto","5/24/19"
"El maestro del dinero","5/17/19"
"Durante la tormenta","4/16/19"
"Black Mirror: Temporada 4: Crocodile","4/7/19"
"Black Mirror: Temporada 4: Arkangel","4/6/19"
"Click: Perdiendo el control","4/2/19"
"Guardaespaldas: Episodio 6","3/10/19"
"Guardaespaldas: Episodio 5","3/10/19"
"Guardaespaldas: Episodio 4","3/10/19"
"Guardaespaldas: Episodio 3","3/8/19"
"Vikingos: Temporada 2: El padre nuestro","3/5/19"
"Guardaespaldas: Episodio 2","3/4/19"
"Guardaespaldas: Episodio 1","3/3/19"
"Vikingos: Temporada 2: La elección","2/24/19"
"El método Kominsky: Temporada 1: Capítulo 8: Una viuda se acerca","2/23/19"
"Resident Evil 4: La resurrección","2/23/19"
"Mi obra maestra","2/21/19"
"Resident Evil 3: La extinción","2/19/19"
"Better Call Saul: Temporada 4: Ganador","2/18/19"
"Better Call Saul: Temporada 4: Hasta la vista","2/17/19"
"Better Call Saul: Temporada 4: Coushatta","2/17/19"
"Better Call Saul: Temporada 4: Algo estúpido","2/17/19"
"Resident Evil: El huésped maldito","2/16/19"
"Los 10 años de Peter Capusotto: Lo más mejor: Episode 4","2/15/19"
"Better Call Saul: Temporada 4: Piñata","2/15/19"
"Los 10 años de Peter Capusotto: Lo más mejor: Episode 3","2/14/19"
"Los 10 años de Peter Capusotto: Lo más mejor: Episode 2","2/14/19"
"Better Call Saul: Temporada 4: Qué locura, ¿no?","2/14/19"
"Better Call Saul: Temporada 4: Habla","2/13/19"
"Better Call Saul: Temporada 4: Algo hermoso","2/12/19"
"Los 10 años de Peter Capusotto: Lo más mejor: Episode 1","2/12/19"
"Vikingos: Temporada 2: Deshuesado","2/12/19"
"Vikingos: Temporada 2: Águila de sangre","2/11/19"
"Better Call Saul: Temporada 4: Respira","2/10/19"
"Vikingos: Temporada 2: Imperdonables","2/7/19"
"Vikingos: Temporada 2: Respuestas en sangre","2/7/19"
"Vikingos: Temporada 2: Ojo por ojo","2/7/19"
"Vikingos: Temporada 2: Traición","2/7/19"
"Vikingos: Temporada 2: Invasión","2/5/19"
"Vikingos: Temporada 2: Guerra entre hermanos","2/4/19"
"Vikingos: Temporada 1: Todos cambian","2/3/19"
"Vikingos: Temporada 1: Sacrificio","2/2/19"
"Vikingos: Temporada 1: El rescate de un rey","2/1/19"
"Vikingos: Temporada 1: El entierro de los muertos","2/1/19"
"Vikingos: Temporada 1: Asalto","2/1/19"
"Vikingos: Temporada 1: Juicio","1/30/19"
"Vikingos: Temporada 1: Desposeídos","1/30/19"
"Vikingos: Temporada 1: La furia de los hombres del norte","1/30/19"
"Vikingos: Temporada 1: Ritos de iniciación","1/30/19"
"Better Call Saul: Temporada 4: Humo","1/30/19"
"Better Call Saul: Temporada 3: Farol","1/29/19"
"Better Call Saul: Temporada 3: Caída","1/28/19"
"Better Call Saul: Temporada 3: Resbalón","1/25/19"
"Better Call Saul: Temporada 3: Gastos","1/22/19"
"Better Call Saul: Temporada 3: Segunda marca","1/22/19"
"Better Call Saul: Temporada 3: Artimaña","1/22/19"
" : Episodio 13","1/22/19"
" : Episodio 12","1/22/19"
" : Episodio 11","1/21/19"
" : Episodio 10","1/21/19"
" : Episodio 9","1/20/19"
" : Episodio 8","1/20/19"
" : Episodio 7","1/20/19"
" : Episodio 6","1/20/19"
" : Episodio 5","1/19/19"
" : Episodio 4","1/19/19"
" : Episodio 3","1/19/19"
"Better Call Saul: Temporada 3: Sabrosito","1/19/19"
"Better Call Saul: Temporada 3: Costo irrecuperable","1/19/19"
"Better Call Saul: Temporada 3: Testigo","1/19/19"
" : Episodio 2","1/19/19"
" : Episodio 1","1/19/19"
"Better Call Saul: Temporada 3: Mabel","1/19/19"
"Better Call Saul: Temporada 2: Larga distancia","1/18/19"
"Better Call Saul: Temporada 2: No hay tiempo","1/18/19"
"IO","1/18/19"
"Better Call Saul: Temporada 2: Fifi","1/18/19"
"Better Call Saul: Temporada 2: Inflable","1/18/19"
"Better Call Saul: Temporada 2: Esa famosa canción","1/18/19"
"6 días","1/18/19"
"Better Call Saul: Temporada 2: Rebecca","1/17/19"
"La vida es bella","1/17/19"
"El niño con el pijama de rayas","1/17/19"
"Better Call Saul: Temporada 2: Guantes fuera","1/17/19"
"Venganza del más allá","1/17/19"
"Better Call Saul: Temporada 2: Amarillo","1/16/19"
"Better Call Saul: Temporada 2: La tarta de luna llena","1/15/19"
"Better Call Saul: Temporada 2: Gran cambio","1/15/19"
"Better Call Saul: Temporada 1: Marco","1/15/19"
"Better Call Saul: Temporada 1: Pimiento","1/15/19"
"Better Call Saul: Temporada 1: Rico","1/15/19"
"Better Call Saul: Temporada 1: Bingo","1/15/19"
"Better Call Saul: Temporada 1: Pasado","1/15/19"
"Better Call Saul: Temporada 1: Pastorcito alpino","1/15/19"
"Better Call Saul: Temporada 1: Héroe","1/14/19"
"Better Call Saul: Temporada 1: Nacho","1/14/19"
"Better Call Saul: Temporada 1: Mijo","1/13/19"
"Better Call Saul: Temporada 1: Uno","1/13/19"
"La última profecía","1/9/19"
"House of Cards: Temporada 6: Capítulo 73","1/8/19"
"House of Cards: Temporada 6: Capítulo 72","1/8/19"
"House of Cards: Temporada 6: Capítulo 71","1/8/19"
"House of Cards: Temporada 6: Capítulo 70","1/7/19"
"House of Cards: Temporada 6: Capítulo 69","1/7/19"
"House of Cards: Temporada 6: Capítulo 68","1/7/19"
"House of Cards: Temporada 6: Capítulo 67","1/7/19"
"House of Cards: Temporada 6: Capítulo 66","1/7/19"
"No robarás en domingo","1/4/19"
"No soy un hombre fácil","12/25/18"
"Apóstol","12/25/18"
"Breaking Bad: Temporada 5: Felina","12/24/18"
"Breaking Bad: Temporada 5: Pizarra de granito","12/24/18"
"Breaking Bad: Temporada 5: Ozymandias","12/24/18"
"Breaking Bad: Temporada 5: Tohajiilee","12/24/18"
"Breaking Bad: Temporada 5: Perro rabioso","12/24/18"
"Breaking Bad: Temporada 5: Confesiones","12/24/18"
"Breaking Bad: Temporada 5: Enterrado","12/24/18"
"Breaking Bad: Temporada 5: Dinero sangriento","12/23/18"
"Breaking Bad: Temporada 5: Planeando sobre todos","12/23/18"
"Breaking Bad: Temporada 5: Di mi nombre","12/23/18"
"Breaking Bad: Temporada 5: Adquisición","12/23/18"
"Breaking Bad: Temporada 5: Carga de muerte","12/22/18"
"Breaking Bad: Temporada 5: 51 (Cincuenta y uno)","12/22/18"
"Breaking Bad: Temporada 5: Peligro","12/22/18"
"Breaking Bad: Temporada 5: Madrigal","12/21/18"
"Breaking Bad: Temporada 5: Vive libre o muere","12/19/18"
"Breaking Bad: Temporada 4: Cara a cara","12/19/18"
"Breaking Bad: Temporada 4: Fin de los tiempos","12/17/18"
"El método Kominsky: Temporada 1: Capítulo 7: Una condición se establece","12/16/18"
"Breaking Bad: Temporada 4: Entrepiso","12/16/18"
"Breaking Bad: Temporada 4: Salud","12/16/18"
"Breaking Bad: Temporada 4: Micrófono","12/16/18"
"Breaking Bad: Temporada 4: Hermanos","12/16/18"
"Breaking Bad: Temporada 4: Perro problemático","12/16/18"
"Breaking Bad: Temporada 4: Arrinconados","12/15/18"
"Breaking Bad: Temporada 4: Copiloto","12/15/18"
"Breaking Bad: Temporada 4: Puntos clave","12/14/18"
"Breaking Bad: Temporada 4: Casa abierta","12/14/18"
"Breaking Bad: Temporada 4: Revólver calibre 38","12/14/18"
"Breaking Bad: Temporada 4: Navaja","12/14/18"
"Breaking Bad: Temporada 3: Medidas totales","12/14/18"
"El método Kominsky: Temporada 1: Capítulo 6: Una hija se desintoxica","12/13/18"
"El método Kominsky: Temporada 1: Capítulo 5: Un agente corona","12/13/18"
"Breaking Bad: Temporada 3: Medias medidas","12/13/18"
"Breaking Bad: Temporada 3: Abiquiú","12/13/18"
"El método Kominsky: Temporada 1: Capítulo 4: Un Kegel chilla","12/13/18"
"Breaking Bad: Temporada 3: Atardecer","12/12/18"
"Breaking Bad: Temporada 3: Más","12/12/18"
"Breaking Bad: Temporada 3: Luz verde","12/12/18"
"Breaking Bad: Temporada 3: T. S. T.","12/12/18"
"Breaking Bad: Temporada 3: Caballo sin nombre","12/12/18"
"Breaking Bad: Temporada 3: No más","12/12/18"
"Breaking Bad: Temporada 2: ¡Llama a Saul!","12/11/18"
"Breaking Bad: Temporada 2: Rotura","12/11/18"
"Breaking Bad: Temporada 2: Abajo","12/11/18"
"Breaking Bad: Temporada 2: Picadura de una abeja muerta","12/11/18"
"Breaking Bad: Temporada 2: Siete con treinta y siete","12/11/18"
"Breaking Bad: Temporada 1: Acuerdo no violento","12/11/18"
"Breaking Bad: Temporada 1: Un loco puñado de nada","12/11/18"
"Breaking Bad: Temporada 1: Materia gris","12/11/18"
"Breaking Bad: Temporada 1: Cáncer","12/11/18"
"Breaking Bad: Temporada 1: Y la bolsa en el río","12/10/18"
"Breaking Bad: Temporada 1: El gato en la bolsa","12/10/18"
"El método Kominsky: Temporada 1: Capítulo 3: Una próstata se agranda","12/10/18"
"Breaking Bad: Temporada 1: Principio del fin","12/10/18"
"El método Kominsky: Temporada 1: Capitulo 2: Un representante sufre","12/5/18"
"El método Kominsky: Temporada 1: Capítulo 1: Un actor evita","12/4/18"
"Ozark: Temporada 1: Azucarada","12/4/18"
"Salvation: Temporada 2: El embajador del miedo","11/30/18"
"Salvation: Temporada 2: Prepárate","11/27/18"
"Salvation: Temporada 2: Medida desesperada","11/26/18"
"Salvation: Temporada 2: Día de la Celebración","11/25/18"
"Salvation: Temporada 2: Prisioneros","11/25/18"
"Salvation: Temporada 2: Abre sus ojos","11/22/18"
"Salvation: Temporada 2: La locura del rey Tanz","11/22/18"
"Salvation: Temporada 2: La suerte está echada","11/21/18"
"Salvation: Temporada 2: La Casa Blanca incomunicada","11/18/18"
"Salvation: Temporada 2: Indivisible","11/18/18"
"Salvation: Temporada 2: Crímenes y castigos","11/17/18"
"Salvation: Temporada 2: Tregua","11/15/18"
"Salvation: Temporada 2: Lluvia radioactiva","11/14/18"
"Salvation: La conspiración contra EE. UU.","11/14/18"
"Salvation: La profecía de Ajenjo","11/13/18"
"Salvation: El todo por el todo","11/13/18"
"Salvation: Golpe de gracia","11/11/18"
"Salvation: Juegos de patriotas","11/11/18"
"Salvation: De Rusia con amor","11/10/18"
"Salvation: Furia roja","11/10/18"
"Salvation: De tal palo, tal astilla","11/10/18"
"Salvation: Cuestión de fe","11/10/18"
"Salvation: La cepa humana","11/10/18"
"Salvation: Verdad o… Darius","11/10/18"
"Salvation: Otra vuelta al Sol","11/10/18"
"Salvation: Piloto","11/9/18"
"Maniac: Miniserie: Opción C","11/8/18"
"Maniac: Miniserie: Utangatta","11/7/18"
"Maniac: Miniserie: El Lago de las Nubes","11/6/18"
"Maniac: Miniserie: Ceci n'est pas un simulacro","11/4/18"
"House of Cards: Temporada 5: Capítulo 65","11/3/18"
"Maniac: Miniserie: Problemas estructurales","11/2/18"
"Maniac: Miniserie: Exactly Like You","10/31/18"
"Maniac: Miniserie: Pieles de Sebastian","10/30/18"
"Maniac: Miniserie: Un día de esos","10/28/18"
"Maniac: Miniserie: Molinos de viento","10/28/18"
"Maniac: Miniserie: El elegido","10/23/18"
"Operación final","10/20/18"
"Merlí: Temporada 3: Episodio 14","10/13/18"
"Merlí: Temporada 3: Episodio 13","10/13/18"
"Merlí: Temporada 3: Episodio 12","10/11/18"
"Merlí: Temporada 3: Episodio 11","10/7/18"
"Merlí: Temporada 3: Episodio 10","10/7/18"
"Merlí: Temporada 3: Episodio 9","10/7/18"
"Merlí: Temporada 3: Episodio 8","10/5/18"
"Merlí: Temporada 3: Episodio 7","10/4/18"
"Merlí: Temporada 3: Episodio 6","10/2/18"
"Merlí: Temporada 3: Episodio 5","10/2/18"
"Merlí: Temporada 3: Episodio 4","9/29/18"
